workout_id,user_id,workout_start_time,workout_duration_min,workout_type,muscleGroupsTargeted,workout_style,trainer_name,trainer_follower_count,difficulty_level,completion_status,engagement_score
2596,81,8/21/2023 22:20,20,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.78
2597,335,6/19/2023 21:08,27,Exercise,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Beginner,FALSE,1.96
2598,298,7/25/2023 20:00,53,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Advanced,FALSE,8.19
2599,13,4/29/2023 20:00,37,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Intermediate,TRUE,6.14
2600,208,2/6/2023 22:23,12,Exercise,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.03
2601,336,9/8/2023 1:49,24,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,FALSE,1.95
2602,462,5/20/2023 11:11,43,Exercise,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,3.86
2603,44,6/11/2023 8:20,46,Movement,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Advanced,TRUE,8.19
2604,169,4/24/2023 1:38,18,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.08
2605,144,9/16/2023 20:00,11,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Beginner,TRUE,1.11
2606,115,8/12/2023 20:57,35,Exercise,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Intermediate,FALSE,3.1
2607,232,9/20/2023 12:10,30,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.25
2608,48,10/21/2023 19:48,30,Movement,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.69
2609,64,7/15/2023 6:09,21,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Beginner,TRUE,2.68
2610,266,6/14/2023 17:21,11,Movement,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,2.25
2611,76,4/23/2023 2:32,29,Exercise,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,FALSE,2.5
2612,238,8/14/2023 18:03,13,Exercise,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.37
2613,172,9/22/2023 7:35,51,Exercise,"['Back', 'Core']",Cardio,Marcus Lee,12000,Advanced,FALSE,7.17
2614,353,8/6/2023 18:21,14,Exercise,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,TRUE,1.71
2615,272,5/30/2023 11:23,10,Movement,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.78
2616,176,5/31/2023 21:50,52,Movement,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Advanced,FALSE,6.98
2617,226,6/24/2023 17:15,46,Exercise,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Intermediate,TRUE,3.66
2618,15,6/5/2023 12:24,58,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Advanced,TRUE,8.72
2619,209,8/12/2023 17:46,22,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,2.16
2620,225,6/25/2023 11:41,13,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,2.04
2621,212,8/18/2023 5:50,18,Exercise,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.67
2622,267,6/30/2023 20:00,13,Exercise,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Beginner,FALSE,1.23
2623,194,11/5/2023 19:40,19,Exercise,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.18
2624,302,8/6/2023 22:08,43,Movement,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Intermediate,FALSE,3.41
2625,347,6/10/2023 19:23,25,Movement,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Beginner,TRUE,2.31
2626,72,3/13/2023 12:03,17,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.59
2627,127,3/8/2023 17:56,16,Exercise,"['Back', 'Core']",Strength,Sarah Kim,60000,Beginner,TRUE,2.91
2628,196,7/5/2023 7:43,26,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,1.09
2629,358,10/7/2023 19:57,30,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.78
2630,444,6/2/2023 20:00,18,Exercise,"['Chest', 'Shoulders']",Cardio,Marcus Lee,12000,Beginner,FALSE,1.06
2631,16,9/12/2023 18:47,18,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.26
2632,167,4/4/2023 8:21,48,Movement,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Intermediate,TRUE,4.51
2633,286,6/18/2023 19:40,27,Movement,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,TRUE,1.73
2634,399,8/10/2023 8:28,28,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Beginner,TRUE,1.06
2635,410,7/17/2023 21:56,13,Movement,"['Back', 'Core']",Strength,Alex Johnson,50000,Beginner,TRUE,1.81
2636,47,7/2/2023 7:44,24,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,2.82
2637,482,6/19/2023 19:37,37,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Intermediate,TRUE,4.52
2638,90,9/2/2023 5:59,12,Movement,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,1.93
2639,235,9/3/2023 7:39,13,Movement,"['Legs', 'Glutes']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.45
2640,272,4/17/2023 18:06,26,Exercise,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.34
2641,137,7/2/2023 11:27,45,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,6.46
2642,161,10/13/2023 12:56,47,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Intermediate,TRUE,5
2643,487,3/10/2023 12:24,12,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Beginner,FALSE,2.87
2644,473,4/11/2023 11:12,18,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,TRUE,1.47
2645,58,4/10/2023 19:20,16,Exercise,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.78
2646,479,10/22/2023 5:36,24,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Beginner,TRUE,2.78
2647,272,7/13/2023 22:00,17,Exercise,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,FALSE,2.11
2648,236,6/11/2023 20:03,31,Exercise,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,6.87
2649,240,2/25/2023 12:37,24,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.28
2650,398,3/20/2023 12:36,16,Exercise,"['Legs', 'Glutes']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.1
2651,395,8/11/2023 6:54,32,Movement,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Intermediate,TRUE,3.96
2652,123,4/1/2023 20:00,10,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.07
2653,237,10/8/2023 22:36,53,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Advanced,TRUE,7.36
2654,421,8/27/2023 19:19,27,Exercise,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Beginner,FALSE,1.51
2655,83,4/15/2023 19:18,34,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Intermediate,TRUE,6.29
2656,309,11/19/2023 13:05,41,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Advanced,TRUE,6.57
2657,426,10/6/2023 20:27,23,Movement,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Beginner,FALSE,1.86
2658,227,7/6/2023 20:00,20,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,TRUE,2.42
2659,349,9/17/2023 20:00,14,Exercise,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,FALSE,1.18
2660,176,8/9/2023 19:56,57,Exercise,"['Legs', 'Glutes']",Cardio,Marcus Lee,12000,Advanced,FALSE,5.58
2661,121,8/28/2023 5:17,41,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,5.39
2662,404,6/5/2023 18:06,60,Exercise,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Advanced,FALSE,8.29
2663,208,7/1/2023 17:05,27,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.51
2664,267,6/17/2023 4:41,20,Exercise,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.08
2665,423,8/18/2023 18:56,30,Exercise,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,5.84
2666,444,5/19/2023 13:13,21,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,1.51
2667,453,5/30/2023 3:32,25,Movement,"['Back', 'Core']",Strength,Alex Johnson,50000,Beginner,FALSE,1.56
2668,376,8/23/2023 20:00,28,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.33
2669,434,9/3/2023 17:54,47,Exercise,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,5.36
2670,273,7/26/2023 18:58,48,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Intermediate,FALSE,4.21
2671,19,6/11/2023 18:51,10,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.57
2672,256,11/10/2023 12:39,40,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,6.08
2673,478,10/19/2023 8:01,10,Movement,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.97
2674,149,7/3/2023 5:54,33,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Intermediate,FALSE,3.42
2675,305,4/20/2023 19:27,22,Movement,"['Chest', 'Shoulders']",Cardio,Marcus Lee,12000,Beginner,TRUE,1.35
2676,142,4/9/2023 17:06,36,Movement,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Intermediate,TRUE,4.21
2677,200,7/2/2023 8:30,19,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.38
2678,51,8/14/2023 8:16,34,Exercise,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,5.66
2679,237,6/10/2023 7:59,49,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Advanced,TRUE,8.95
2680,370,1/16/2023 19:56,35,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Intermediate,FALSE,3.57
2681,386,7/6/2023 19:01,17,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.14
2682,448,7/9/2023 12:26,45,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,5.43
2683,45,8/24/2023 6:47,18,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Beginner,TRUE,1.53
2684,433,4/25/2023 8:04,18,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.98
2685,17,3/15/2023 18:40,49,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,4.07
2686,158,9/22/2023 18:46,47,Exercise,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Advanced,TRUE,8.53
2687,249,1/14/2023 13:11,24,Exercise,"['Back', 'Core']",Cardio,Marcus Lee,12000,Beginner,FALSE,2.1
2688,6,8/8/2023 20:24,45,Movement,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Intermediate,TRUE,6.57
2689,433,5/4/2023 20:00,19,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,2.93
2690,152,9/17/2023 18:51,24,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,1.67
2691,96,6/25/2023 7:09,47,Movement,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Advanced,FALSE,7.18
2692,313,8/21/2023 8:22,34,Exercise,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Intermediate,FALSE,6.36
2693,256,10/31/2023 7:11,57,Exercise,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Advanced,FALSE,8.51
2694,34,7/4/2023 5:30,45,Movement,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Advanced,FALSE,5.63
2695,187,6/10/2023 22:03,34,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Intermediate,FALSE,3.51
2696,172,9/18/2023 17:18,40,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Advanced,TRUE,6.87
2697,340,11/27/2023 21:41,16,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,TRUE,2.39
2698,422,9/13/2023 12:24,51,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Advanced,TRUE,8.52
2699,223,12/23/2023 6:49,32,Exercise,"['Back', 'Core']",Strength,Sarah Kim,60000,Intermediate,FALSE,3.95
2700,406,7/26/2023 18:24,48,Exercise,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Advanced,TRUE,6.22
2701,125,10/17/2023 7:04,12,Exercise,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.65
2702,15,2/6/2023 22:00,56,Movement,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Advanced,TRUE,6.42
2703,244,6/25/2023 21:51,40,Exercise,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,4.84
2704,101,5/23/2023 11:37,17,Movement,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.32
2705,17,7/17/2023 6:41,41,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Intermediate,TRUE,3.68
2706,287,5/8/2023 18:01,28,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.88
2707,352,6/16/2023 17:22,28,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,TRUE,1.41
2708,90,11/7/2023 12:00,13,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,2.77
2709,236,4/9/2023 13:23,42,Movement,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,3.55
2710,419,1/15/2023 22:00,31,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Intermediate,FALSE,4.32
2711,405,10/27/2023 19:13,27,Movement,"['Legs', 'Glutes']",Cardio,Marcus Lee,12000,Beginner,FALSE,1.16
2712,178,7/13/2023 8:17,40,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Advanced,TRUE,8.65
2713,316,5/25/2023 8:09,29,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,1.42
2714,255,10/7/2023 5:18,47,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Advanced,TRUE,7.84
2715,265,7/7/2023 5:03,27,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.3
2716,433,8/15/2023 5:26,17,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.09
2717,347,2/16/2023 8:17,19,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Beginner,FALSE,1.29
2718,382,11/1/2023 11:38,49,Exercise,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Intermediate,FALSE,5.28
2719,456,7/27/2023 17:44,18,Movement,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.02
2720,339,7/7/2023 17:38,19,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,2.37
2721,359,9/13/2023 5:22,47,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,5.26
2722,63,5/9/2023 13:18,19,Exercise,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.92
2723,409,11/12/2023 12:19,44,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Advanced,TRUE,8.18
2724,499,7/12/2023 23:00,40,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,6.09
2725,487,3/15/2023 13:27,26,Movement,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,2.51
2726,66,10/20/2023 7:06,46,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,6.68
2727,217,7/30/2023 6:44,57,Movement,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Advanced,FALSE,5.94
2728,338,7/30/2023 4:50,20,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Beginner,TRUE,2.31
2729,383,4/19/2023 13:06,48,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Advanced,FALSE,7
2730,90,8/11/2023 17:09,10,Movement,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.35
2731,396,3/29/2023 20:00,10,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.32
2732,447,6/23/2023 17:23,54,Movement,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Advanced,TRUE,7.05
2733,120,7/7/2023 17:43,23,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,1.2
2734,351,3/9/2023 18:04,25,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,1.96
2735,283,11/13/2023 18:28,20,Movement,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.32
2736,399,5/26/2023 18:00,30,Movement,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Beginner,TRUE,1.1
2737,101,6/12/2023 19:51,27,Exercise,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,FALSE,1.57
2738,27,6/3/2023 18:31,50,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,FALSE,6.71
2739,99,8/26/2023 7:01,24,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.84
2740,305,4/13/2023 22:00,25,Movement,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.33
2741,489,8/12/2023 22:00,43,Exercise,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Intermediate,TRUE,5.39
2742,250,10/27/2023 11:27,34,Movement,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,4.31
2743,251,6/22/2023 22:00,21,Exercise,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Beginner,TRUE,2.41
2744,442,8/22/2023 17:52,28,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,FALSE,2.73
2745,310,6/21/2023 11:31,40,Exercise,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Intermediate,FALSE,3.72
2746,437,8/28/2023 13:17,37,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Intermediate,FALSE,5.25
2747,221,8/9/2023 6:14,32,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,4.91
2748,203,7/23/2023 13:24,53,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Advanced,TRUE,5.54
2749,360,7/9/2023 17:40,40,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Advanced,TRUE,7.09
2750,500,8/8/2023 20:00,12,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.77
2751,146,11/15/2023 18:11,31,Exercise,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,6.15
2752,408,9/17/2023 19:24,50,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,7.78
2753,283,6/29/2023 18:05,12,Exercise,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Beginner,FALSE,2.49
2754,230,8/2/2023 5:44,17,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.47
2755,135,7/3/2023 8:28,16,Movement,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Beginner,FALSE,1.15
2756,146,7/5/2023 7:05,31,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Intermediate,FALSE,6.81
2757,452,5/15/2023 11:53,46,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Advanced,FALSE,5.61
2758,244,8/16/2023 18:01,32,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,3.02
2759,233,5/31/2023 7:31,18,Exercise,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,FALSE,1.58
2760,288,6/19/2023 12:31,14,Movement,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.33
2761,386,10/17/2023 17:06,22,Exercise,"['Back', 'Core']",Strength,Sarah Kim,60000,Beginner,TRUE,2.15
2762,368,6/7/2023 20:38,58,Movement,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Advanced,TRUE,8.6
2763,229,6/24/2023 19:26,47,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,3.11
2764,321,1/27/2023 17:20,41,Movement,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Intermediate,FALSE,6.36
2765,232,6/18/2023 19:45,25,Exercise,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.52
2766,431,10/18/2023 19:56,12,Movement,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.26
2767,163,6/18/2023 21:31,24,Movement,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.62
2768,275,10/2/2023 21:41,29,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.44
2769,469,5/29/2023 19:11,27,Exercise,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Beginner,TRUE,1.51
2770,65,6/27/2023 13:22,10,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,2.36
2771,354,4/22/2023 11:30,15,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.84
2772,266,4/5/2023 17:17,23,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Beginner,TRUE,2.47
2773,420,3/24/2023 23:25,16,Movement,"['Biceps', 'Triceps']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.25
2774,43,7/6/2023 11:54,18,Movement,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.82
2775,487,5/31/2023 21:01,15,Exercise,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Beginner,FALSE,2.46
2776,378,4/20/2023 6:18,48,Exercise,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Advanced,TRUE,5.87
2777,202,10/27/2023 18:39,60,Exercise,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Advanced,TRUE,7.84
2778,481,4/11/2023 6:09,31,Movement,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Intermediate,FALSE,3.21
2779,381,4/15/2023 19:41,29,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Beginner,FALSE,1.21
2780,460,8/19/2023 18:51,29,Movement,"['Back', 'Core']",Strength,Sarah Kim,60000,Beginner,FALSE,2.09
2781,467,9/9/2023 17:32,43,Exercise,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Advanced,TRUE,6.23
2782,7,7/24/2023 7:29,27,Exercise,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Beginner,TRUE,1.14
2783,284,6/29/2023 5:09,41,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,3.54
2784,244,7/15/2023 18:53,44,Movement,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Intermediate,FALSE,4.63
2785,157,10/4/2023 7:13,14,Movement,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.86
2786,329,8/18/2023 22:00,50,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Advanced,TRUE,5.87
2787,311,9/5/2023 20:42,18,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.72
2788,314,8/21/2023 5:03,18,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.03
2789,413,7/12/2023 12:21,21,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.25
2790,417,10/16/2023 18:07,40,Exercise,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Advanced,TRUE,5.3
2791,199,6/22/2023 5:02,38,Exercise,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Intermediate,TRUE,3.42
2792,451,5/27/2023 11:03,16,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,2.71
2793,18,7/20/2023 5:20,24,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Beginner,FALSE,1.12
2794,407,3/2/2023 20:25,21,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Beginner,FALSE,2.9
2795,336,11/11/2023 5:12,25,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,FALSE,1.05
2796,155,5/14/2023 22:00,42,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Intermediate,FALSE,3.71
2797,149,4/17/2023 11:32,38,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Intermediate,FALSE,6.03
2798,286,6/24/2023 6:21,15,Exercise,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Beginner,FALSE,2.39
2799,5,3/5/2023 17:46,45,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Advanced,FALSE,7.96
2800,345,5/11/2023 19:16,14,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,1.18
2801,229,4/13/2023 17:59,33,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Intermediate,TRUE,5.69
